id_evento,id_animal,brinco,data_evento,tipo,produto,dose_ml,custo_unit,custo_total
2131,174,BR0174,2024-08-01,vacina,Raiva,2.3,3.8,8.74
2132,174,BR0174,2025-01-01,vacina,Raiva,3.9,3.8,14.82
2133,174,BR0174,2024-07-01,vermifugacao,Doramectina,5.3,11.2,59.36
2134,174,BR0174,2024-09-29,vermifugacao,Ivermectina,5.0,8.9,44.5
2135,174,BR0174,2024-12-28,vermifugacao,Ivermectina,7.9,8.9,70.31
2136,174,BR0174,2025-03-28,vermifugacao,Doramectina,7.4,11.2,82.88
2137,174,BR0174,2025-06-26,vermifugacao,Ivermectina,8.9,8.9,79.21
2138,174,BR0174,2025-09-24,vermifugacao,Ivermectina,6.8,8.9,60.52
2139,174,BR0174,2025-04-12,suplemento,Suplemento Mineral,12.8,15.3,195.84
2140,174,BR0174,2025-10-09,tratamento,Anti-inflamatório,15.0,28.5,427.5
2141,174,BR0174,2025-06-02,tratamento,Antibiótico,11.7,45.0,526.5
2142,175,BR0175,2024-08-01,vacina,Febre Aftosa,4.7,4.5,21.15
2143,175,BR0175,2025-01-01,vacina,Febre Aftosa,2.7,4.5,12.15
2144,175,BR0175,2024-08-01,vacina,Brucelose,4.7,6.2,29.14
2145,175,BR0175,2025-01-01,vacina,Brucelose,2.9,6.2,17.98
2146,175,BR0175,2024-08-01,vacina,Raiva,4.9,3.8,18.62
2147,175,BR0175,2025-01-01,vacina,Raiva,2.8,3.8,10.64
2148,175,BR0175,2024-07-01,vermifugacao,Ivermectina,6.0,8.9,53.4
2149,175,BR0175,2024-09-29,vermifugacao,Ivermectina,8.5,8.9,75.65
2150,175,BR0175,2024-12-28,vermifugacao,Ivermectina,7.1,8.9,63.19
2151,175,BR0175,2025-03-28,vermifugacao,Doramectina,6.1,11.2,68.32
2152,175,BR0175,2025-06-26,vermifugacao,Ivermectina,9.0,8.9,80.1
2153,175,BR0175,2025-09-24,vermifugacao,Ivermectina,7.8,8.9,69.42
2154,176,BR0176,2024-08-01,vacina,Febre Aftosa,4.9,4.5,22.05
2155,176,BR0176,2025-01-01,vacina,Febre Aftosa,2.1,4.5,9.45
2156,176,BR0176,2024-08-01,vacina,Brucelose,2.6,6.2,16.12
2157,176,BR0176,2025-01-01,vacina,Brucelose,2.7,6.2,16.74
2158,176,BR0176,2024-08-01,vacina,Raiva,3.2,3.8,12.16
2159,176,BR0176,2025-01-01,vacina,Raiva,2.7,3.8,10.26
2160,176,BR0176,2024-07-01,vermifugacao,Ivermectina,7.8,8.9,69.42
2161,176,BR0176,2024-09-29,vermifugacao,Doramectina,8.6,11.2,96.32
2162,176,BR0176,2024-12-28,vermifugacao,Doramectina,6.8,11.2,76.16
2163,176,BR0176,2025-03-28,vermifugacao,Doramectina,8.5,11.2,95.2
2164,176,BR0176,2025-06-26,vermifugacao,Ivermectina,5.7,8.9,50.73
2165,176,BR0176,2025-09-24,vermifugacao,Ivermectina,6.3,8.9,56.07
2166,177,BR0177,2024-08-01,vacina,Febre Aftosa,3.1,4.5,13.95
2167,177,BR0177,2025-01-01,vacina,Febre Aftosa,4.6,4.5,20.7
2168,177,BR0177,2024-08-01,vacina,Brucelose,2.4,6.2,14.88
2169,177,BR0177,2025-01-01,vacina,Brucelose,3.7,6.2,22.94
2170,177,BR0177,2024-08-01,vacina,Raiva,2.4,3.8,9.12
2171,177,BR0177,2025-01-01,vacina,Raiva,4.1,3.8,15.58
2172,177,BR0177,2024-07-01,vermifugacao,Doramectina,9.9,11.2,110.88
2173,177,BR0177,2024-09-29,vermifugacao,Doramectina,7.4,11.2,82.88
2174,177,BR0177,2024-12-28,vermifugacao,Doramectina,5.0,11.2,56.0
2175,177,BR0177,2025-03-28,vermifugacao,Ivermectina,7.4,8.9,65.86
2176,177,BR0177,2025-06-26,vermifugacao,Doramectina,6.0,11.2,67.2
2177,177,BR0177,2025-09-24,vermifugacao,Doramectina,5.5,11.2,61.6
2178,178,BR0178,2024-08-01,vacina,Febre Aftosa,3.3,4.5,14.85
2179,178,BR0178,2025-01-01,vacina,Febre Aftosa,2.2,4.5,9.9
2180,178,BR0178,2024-08-01,vacina,Brucelose,4.4,6.2,27.28
2181,178,BR0178,2025-01-01,vacina,Brucelose,3.1,6.2,19.22
2182,178,BR0178,2024-08-01,vacina,Raiva,2.3,3.8,8.74
2183,178,BR0178,2025-01-01,vacina,Raiva,3.9,3.8,14.82
2184,178,BR0178,2024-07-01,vermifugacao,Doramectina,8.0,11.2,89.6
2185,178,BR0178,2024-09-29,vermifugacao,Ivermectina,9.8,8.9,87.22
2186,178,BR0178,2024-12-28,vermifugacao,Doramectina,6.9,11.2,77.28
2187,178,BR0178,2025-03-28,vermifugacao,Doramectina,6.9,11.2,77.28
2188,178,BR0178,2025-06-26,vermifugacao,Ivermectina,6.7,8.9,59.63
2189,178,BR0178,2025-09-24,vermifugacao,Doramectina,8.0,11.2,89.6
2190,179,BR0179,2024-08-01,vacina,Febre Aftosa,3.1,4.5,13.95
2191,179,BR0179,2025-01-01,vacina,Febre Aftosa,4.7,4.5,21.15
2192,179,BR0179,2024-08-01,vacina,Brucelose,3.5,6.2,21.7
2193,179,BR0179,2025-01-01,vacina,Brucelose,3.4,6.2,21.08
2194,179,BR0179,2024-08-01,vacina,Raiva,5.0,3.8,19.0
2195,179,BR0179,2025-01-01,vacina,Raiva,3.5,3.8,13.3
2196,179,BR0179,2024-07-01,vermifugacao,Doramectina,5.3,11.2,59.36
2197,179,BR0179,2024-09-29,vermifugacao,Doramectina,9.1,11.2,101.92
2198,179,BR0179,2024-12-28,vermifugacao,Doramectina,5.2,11.2,58.24
2199,179,BR0179,2025-03-28,vermifugacao,Ivermectina,8.5,8.9,75.65
2200,179,BR0179,2025-06-26,vermifugacao,Doramectina,7.2,11.2,80.64
2201,179,BR0179,2025-09-24,vermifugacao,Ivermectina,9.5,8.9,84.55
2202,179,BR0179,2025-06-21,tratamento,Antibiótico,6.7,45.0,301.5
2203,179,BR0179,2025-01-03,suplemento,Suplemento Mineral,13.6,15.3,208.08
2204,180,BR0180,2024-08-01,vacina,Febre Aftosa,3.6,4.5,16.2
2205,180,BR0180,2025-01-01,vacina,Febre Aftosa,3.9,4.5,17.55
2206,180,BR0180,2024-08-01,vacina,Brucelose,3.6,6.2,22.32
2207,180,BR0180,2025-01-01,vacina,Brucelose,2.2,6.2,13.64
2208,180,BR0180,2024-08-01,vacina,Raiva,4.2,3.8,15.96
2209,180,BR0180,2025-01-01,vacina,Raiva,3.5,3.8,13.3
2210,180,BR0180,2024-07-01,vermifugacao,Doramectina,7.1,11.2,79.52
2211,180,BR0180,2024-09-29,vermifugacao,Doramectina,7.5,11.2,84.0
2212,180,BR0180,2024-12-28,vermifugacao,Ivermectina,9.8,8.9,87.22
2213,180,BR0180,2025-03-28,vermifugacao,Ivermectina,5.8,8.9,51.62
2214,180,BR0180,2025-06-26,vermifugacao,Ivermectina,8.2,8.9,72.98
2215,180,BR0180,2025-09-24,vermifugacao,Ivermectina,5.8,8.9,51.62
2216,181,BR0181,2024-08-01,vacina,Febre Aftosa,3.8,4.5,17.1
2217,181,BR0181,2025-01-01,vacina,Febre Aftosa,3.8,4.5,17.1
2218,181,BR0181,2024-08-01,vacina,Brucelose,2.5,6.2,15.5
2219,181,BR0181,2025-01-01,vacina,Brucelose,4.4,6.2,27.28
2220,181,BR0181,2024-08-01,vacina,Raiva,4.4,3.8,16.72
2221,181,BR0181,2025-01-01,vacina,Raiva,2.7,3.8,10.26
2222,181,BR0181,2024-07-01,vermifugacao,Doramectina,6.5,11.2,72.8
2223,181,BR0181,2024-09-29,vermifugacao,Doramectina,9.1,11.2,101.92
2224,181,BR0181,2024-12-28,vermifugacao,Doramectina,6.9,11.2,77.28
2225,181,BR0181,2025-03-28,vermifugacao,Ivermectina,7.1,8.9,63.19
2226,181,BR0181,2025-06-26,vermifugacao,Ivermectina,7.7,8.9,68.53
2227,181,BR0181,2025-09-24,vermifugacao,Ivermectina,7.2,8.9,64.08
2228,182,BR0182,2024-08-01,vacina,Febre Aftosa,3.0,4.5,13.5
2229,182,BR0182,2025-01-01,vacina,Febre Aftosa,4.3,4.5,19.35
2230,182,BR0182,2024-08-01,vacina,Brucelose,4.5,6.2,27.9
2231,182,BR0182,2025-01-01,vacina,Brucelose,3.0,6.2,18.6
2232,182,BR0182,2024-08-01,vacina,Raiva,4.5,3.8,17.1
2233,182,BR0182,2025-01-01,vacina,Raiva,2.3,3.8,8.74
2234,182,BR0182,2024-07-01,vermifugacao,Ivermectina,6.5,8.9,57.85
2235,182,BR0182,2024-09-29,vermifugacao,Ivermectina,5.4,8.9,48.06
2236,182,BR0182,2024-12-28,vermifugacao,Ivermectina,8.4,8.9,74.76
2237,182,BR0182,2025-03-28,vermifugacao,Ivermectina,9.5,8.9,84.55
2238,182,BR0182,2025-06-26,vermifugacao,Doramectina,8.7,11.2,97.44
2239,182,BR0182,2025-09-24,vermifugacao,Ivermectina,7.5,8.9,66.75
2240,183,BR0183,2024-08-01,vacina,Febre Aftosa,3.0,4.5,13.5
2241,183,BR0183,2025-01-01,vacina,Febre Aftosa,4.1,4.5,18.45
2242,183,BR0183,2024-08-01,vacina,Brucelose,4.3,6.2,26.66
2243,183,BR0183,2025-01-01,vacina,Brucelose,4.6,6.2,28.52
2244,183,BR0183,2024-08-01,vacina,Raiva,4.9,3.8,18.62
2245,183,BR0183,2025-01-01,vacina,Raiva,2.8,3.8,10.64
2246,183,BR0183,2024-07-01,vermifugacao,Ivermectina,6.3,8.9,56.07
2247,183,BR0183,2024-09-29,vermifugacao,Ivermectina,8.4,8.9,74.76
2248,183,BR0183,2024-12-28,vermifugacao,Ivermectina,5.2,8.9,46.28
2249,183,BR0183,2025-03-28,vermifugacao,Doramectina,8.6,11.2,96.32
2250,183,BR0183,2025-06-26,vermifugacao,Ivermectina,6.4,8.9,56.96
2251,183,BR0183,2025-09-24,vermifugacao,Ivermectina,9.5,8.9,84.55
2252,184,BR0184,2024-08-01,vacina,Febre Aftosa,3.4,4.5,15.3
2253,184,BR0184,2025-01-01,vacina,Febre Aftosa,2.8,4.5,12.6
2254,184,BR0184,2024-08-01,vacina,Brucelose,3.1,6.2,19.22
2255,184,BR0184,2025-01-01,vacina,Brucelose,2.1,6.2,13.02
2256,184,BR0184,2024-08-01,vacina,Raiva,3.6,3.8,13.68
2257,184,BR0184,2025-01-01,vacina,Raiva,3.5,3.8,13.3
2258,184,BR0184,2024-07-01,vermifugacao,Doramectina,5.1,11.2,57.12
2259,184,BR0184,2024-09-29,vermifugacao,Doramectina,9.6,11.2,107.52
2260,184,BR0184,2024-12-28,vermifugacao,Doramectina,8.5,11.2,95.2
2261,184,BR0184,2025-03-28,vermifugacao,Doramectina,7.1,11.2,79.52
2262,184,BR0184,2025-06-26,vermifugacao,Ivermectina,5.5,8.9,48.95
2263,184,BR0184,2025-09-24,vermifugacao,Ivermectina,7.6,8.9,67.64
2264,185,BR0185,2024-08-01,vacina,Febre Aftosa,4.6,4.5,20.7
2265,185,BR0185,2025-01-01,vacina,Febre Aftosa,4.4,4.5,19.8
2266,185,BR0185,2024-08-01,vacina,Brucelose,2.4,6.2,14.88
2267,185,BR0185,2025-01-01,vacina,Brucelose,4.1,6.2,25.42
2268,185,BR0185,2024-08-01,vacina,Raiva,3.3,3.8,12.54
2269,185,BR0185,2025-01-01,vacina,Raiva,2.9,3.8,11.02
2270,185,BR0185,2024-07-01,vermifugacao,Doramectina,7.5,11.2,84.0
2271,185,BR0185,2024-09-29,vermifugacao,Doramectina,6.8,11.2,76.16
2272,185,BR0185,2024-12-28,vermifugacao,Ivermectina,8.7,8.9,77.43
2273,185,BR0185,2025-03-28,vermifugacao,Ivermectina,8.8,8.9,78.32
2274,185,BR0185,2025-06-26,vermifugacao,Ivermectina,5.4,8.9,48.06
2275,185,BR0185,2025-09-24,vermifugacao,Ivermectina,9.2,8.9,81.88
2276,185,BR0185,2025-02-04,tratamento,Anti-inflamatório,9.4,28.5,267.9
2277,185,BR0185,2025-04-15,tratamento,Anti-inflamatório,3.3,28.5,94.05
2278,186,BR0186,2024-08-01,vacina,Febre Aftosa,4.4,4.5,19.8
2279,186,BR0186,2025-01-01,vacina,Febre Aftosa,3.8,4.5,17.1
2280,186,BR0186,2024-08-01,vacina,Brucelose,4.1,6.2,25.42
2281,186,BR0186,2025-01-01,vacina,Brucelose,2.9,6.2,17.98
2282,186,BR0186,2024-08-01,vacina,Raiva,3.5,3.8,13.3
2283,186,BR0186,2025-01-01,vacina,Raiva,4.2,3.8,15.96
2284,186,BR0186,2024-07-01,vermifugacao,Doramectina,6.5,11.2,72.8
2285,186,BR0186,2024-09-29,vermifugacao,Ivermectina,8.9,8.9,79.21
2286,186,BR0186,2024-12-28,vermifugacao,Doramectina,5.1,11.2,57.12
2287,186,BR0186,2025-03-28,vermifugacao,Ivermectina,7.7,8.9,68.53
2288,186,BR0186,2025-06-26,vermifugacao,Ivermectina,9.0,8.9,80.1
2289,186,BR0186,2025-09-24,vermifugacao,Doramectina,8.6,11.2,96.32
2290,187,BR0187,2024-08-01,vacina,Febre Aftosa,3.9,4.5,17.55
2291,187,BR0187,2025-01-01,vacina,Febre Aftosa,2.2,4.5,9.9
2292,187,BR0187,2024-08-01,vacina,Brucelose,2.8,6.2,17.36
2293,187,BR0187,2025-01-01,vacina,Brucelose,4.4,6.2,27.28
2294,187,BR0187,2024-08-01,vacina,Raiva,2.5,3.8,9.5
2295,187,BR0187,2025-01-01,vacina,Raiva,4.1,3.8,15.58
2296,187,BR0187,2024-07-01,vermifugacao,Ivermectina,8.2,8.9,72.98
2297,187,BR0187,2024-09-29,vermifugacao,Ivermectina,6.6,8.9,58.74
2298,187,BR0187,2024-12-28,vermifugacao,Ivermectina,7.7,8.9,68.53
2299,187,BR0187,2025-03-28,vermifugacao,Doramectina,6.1,11.2,68.32
2300,187,BR0187,2025-06-26,vermifugacao,Doramectina,7.7,11.2,86.24
2301,187,BR0187,2025-09-24,vermifugacao,Doramectina,10.0,11.2,112.0
2302,187,BR0187,2025-05-31,tratamento,Anti-inflamatório,12.2,28.5,347.7
2303,188,BR0188,2024-08-01,vacina,Febre Aftosa,3.7,4.5,16.65
2304,188,BR0188,2025-01-01,vacina,Febre Aftosa,2.2,4.5,9.9
2305,188,BR0188,2024-08-01,vacina,Brucelose,4.7,6.2,29.14
2306,188,BR0188,2025-01-01,vacina,Brucelose,2.1,6.2,13.02
2307,188,BR0188,2024-08-01,vacina,Raiva,4.2,3.8,15.96
2308,188,BR0188,2025-01-01,vacina,Raiva,4.3,3.8,16.34
2309,188,BR0188,2024-07-01,vermifugacao,Ivermectina,7.0,8.9,62.3
2310,188,BR0188,2024-09-29,vermifugacao,Ivermectina,8.0,8.9,71.2
2311,188,BR0188,2024-12-28,vermifugacao,Doramectina,6.7,11.2,75.04
2312,188,BR0188,2025-03-28,vermifugacao,Ivermectina,5.5,8.9,48.95
2313,188,BR0188,2025-06-26,vermifugacao,Ivermectina,8.0,8.9,71.2
2314,188,BR0188,2025-09-24,vermifugacao,Doramectina,5.5,11.2,61.6
2315,189,BR0189,2024-08-01,vacina,Febre Aftosa,4.2,4.5,18.9
2316,189,BR0189,2025-01-01,vacina,Febre Aftosa,4.3,4.5,19.35
2317,189,BR0189,2024-08-01,vacina,Brucelose,4.7,6.2,29.14
2318,189,BR0189,2025-01-01,vacina,Brucelose,3.2,6.2,19.84
2319,189,BR0189,2024-08-01,vacina,Raiva,4.9,3.8,18.62
2320,189,BR0189,2025-01-01,vacina,Raiva,4.6,3.8,17.48
2321,189,BR0189,2024-07-01,vermifugacao,Doramectina,6.1,11.2,68.32
2322,189,BR0189,2024-09-29,vermifugacao,Ivermectina,7.2,8.9,64.08
2323,189,BR0189,2024-12-28,vermifugacao,Doramectina,7.3,11.2,81.76
2324,189,BR0189,2025-03-28,vermifugacao,Ivermectina,7.9,8.9,70.31
2325,189,BR0189,2025-06-26,vermifugacao,Ivermectina,5.4,8.9,48.06
2326,189,BR0189,2025-09-24,vermifugacao,Ivermectina,5.5,8.9,48.95
2327,190,BR0190,2024-08-01,vacina,Febre Aftosa,2.9,4.5,13.05
2328,190,BR0190,2025-01-01,vacina,Febre Aftosa,4.9,4.5,22.05
2329,190,BR0190,2024-08-01,vacina,Brucelose,2.4,6.2,14.88
2330,190,BR0190,2025-01-01,vacina,Brucelose,4.9,6.2,30.38
2331,190,BR0190,2024-08-01,vacina,Raiva,2.3,3.8,8.74
2332,190,BR0190,2025-01-01,vacina,Raiva,2.7,3.8,10.26
2333,190,BR0190,2024-07-01,vermifugacao,Ivermectina,10.0,8.9,89.0
2334,190,BR0190,2024-09-29,vermifugacao,Doramectina,9.3,11.2,104.16
2335,190,BR0190,2024-12-28,vermifugacao,Ivermectina,7.0,8.9,62.3
2336,190,BR0190,2025-03-28,vermifugacao,Doramectina,8.0,11.2,89.6
2337,190,BR0190,2025-06-26,vermifugacao,Doramectina,6.7,11.2,75.04
2338,190,BR0190,2025-09-24,vermifugacao,Ivermectina,6.5,8.9,57.85
2339,191,BR0191,2024-08-01,vacina,Febre Aftosa,4.7,4.5,21.15
2340,191,BR0191,2025-01-01,vacina,Febre Aftosa,4.7,4.5,21.15
2341,191,BR0191,2024-08-01,vacina,Brucelose,4.9,6.2,30.38
2342,191,BR0191,2025-01-01,vacina,Brucelose,4.7,6.2,29.14
2343,191,BR0191,2024-08-01,vacina,Raiva,2.4,3.8,9.12
2344,191,BR0191,2025-01-01,vacina,Raiva,4.5,3.8,17.1
2345,191,BR0191,2024-07-01,vermifugacao,Ivermectina,6.9,8.9,61.41
2346,191,BR0191,2024-09-29,vermifugacao,Doramectina,7.4,11.2,82.88
2347,191,BR0191,2024-12-28,vermifugacao,Ivermectina,8.4,8.9,74.76
2348,191,BR0191,2025-03-28,vermifugacao,Ivermectina,6.6,8.9,58.74
2349,191,BR0191,2025-06-26,vermifugacao,Ivermectina,6.6,8.9,58.74
2350,191,BR0191,2025-09-24,vermifugacao,Ivermectina,9.0,8.9,80.1
2351,191,BR0191,2024-09-21,suplemento,Suplemento Mineral,10.1,15.3,154.53
2352,191,BR0191,2025-01-17,tratamento,Antibiótico,8.9,45.0,400.5
2353,192,BR0192,2024-08-01,vacina,Febre Aftosa,2.1,4.5,9.45
2354,192,BR0192,2025-01-01,vacina,Febre Aftosa,3.0,4.5,13.5
2355,192,BR0192,2024-08-01,vacina,Brucelose,2.6,6.2,16.12
2356,192,BR0192,2025-01-01,vacina,Brucelose,4.0,6.2,24.8
2357,192,BR0192,2024-08-01,vacina,Raiva,2.2,3.8,8.36
2358,192,BR0192,2025-01-01,vacina,Raiva,3.7,3.8,14.06
2359,192,BR0192,2024-07-01,vermifugacao,Doramectina,6.0,11.2,67.2
2360,192,BR0192,2024-09-29,vermifugacao,Doramectina,6.7,11.2,75.04
2361,192,BR0192,2024-12-28,vermifugacao,Doramectina,7.0,11.2,78.4
2362,192,BR0192,2025-03-28,vermifugacao,Doramectina,7.1,11.2,79.52
2363,192,BR0192,2025-06-26,vermifugacao,Ivermectina,9.4,8.9,83.66
2364,192,BR0192,2025-09-24,vermifugacao,Ivermectina,6.5,8.9,57.85
2365,193,BR0193,2024-08-01,vacina,Febre Aftosa,4.7,4.5,21.15
2366,193,BR0193,2025-01-01,vacina,Febre Aftosa,2.8,4.5,12.6
2367,193,BR0193,2024-08-01,vacina,Brucelose,4.8,6.2,29.76
2368,193,BR0193,2025-01-01,vacina,Brucelose,3.8,6.2,23.56
2369,193,BR0193,2024-08-01,vacina,Raiva,4.4,3.8,16.72
2370,193,BR0193,2025-01-01,vacina,Raiva,3.2,3.8,12.16
2371,193,BR0193,2024-07-01,vermifugacao,Doramectina,9.4,11.2,105.28
2372,193,BR0193,2024-09-29,vermifugacao,Doramectina,9.7,11.2,108.64
2373,193,BR0193,2024-12-28,vermifugacao,Ivermectina,6.8,8.9,60.52
2374,193,BR0193,2025-03-28,vermifugacao,Ivermectina,5.5,8.9,48.95
2375,193,BR0193,2025-06-26,vermifugacao,Doramectina,9.5,11.2,106.4
2376,193,BR0193,2025-09-24,vermifugacao,Ivermectina,7.0,8.9,62.3
2377,194,BR0194,2024-08-01,vacina,Febre Aftosa,4.1,4.5,18.45
2378,194,BR0194,2025-01-01,vacina,Febre Aftosa,2.2,4.5,9.9
2379,194,BR0194,2024-08-01,vacina,Brucelose,3.5,6.2,21.7
2380,194,BR0194,2025-01-01,vacina,Brucelose,3.7,6.2,22.94
2381,194,BR0194,2024-08-01,vacina,Raiva,3.9,3.8,14.82
2382,194,BR0194,2025-01-01,vacina,Raiva,3.2,3.8,12.16
2383,194,BR0194,2024-07-01,vermifugacao,Doramectina,6.8,11.2,76.16
2384,194,BR0194,2024-09-29,vermifugacao,Doramectina,9.2,11.2,103.04
2385,194,BR0194,2024-12-28,vermifugacao,Ivermectina,7.2,8.9,64.08
2386,194,BR0194,2025-03-28,vermifugacao,Ivermectina,8.6,8.9,76.54
2387,194,BR0194,2025-06-26,vermifugacao,Doramectina,6.3,11.2,70.56
2388,194,BR0194,2025-09-24,vermifugacao,Ivermectina,7.1,8.9,63.19
2389,195,BR0195,2024-08-01,vacina,Febre Aftosa,2.8,4.5,12.6
2390,195,BR0195,2025-01-01,vacina,Febre Aftosa,3.6,4.5,16.2
2391,195,BR0195,2024-08-01,vacina,Brucelose,2.9,6.2,17.98
2392,195,BR0195,2025-01-01,vacina,Brucelose,4.1,6.2,25.42
2393,195,BR0195,2024-08-01,vacina,Raiva,3.4,3.8,12.92
2394,195,BR0195,2025-01-01,vacina,Raiva,3.4,3.8,12.92
2395,195,BR0195,2024-07-01,vermifugacao,Ivermectina,8.4,8.9,74.76
2396,195,BR0195,2024-09-29,vermifugacao,Doramectina,6.8,11.2,76.16
2397,195,BR0195,2024-12-28,vermifugacao,Doramectina,9.2,11.2,103.04
2398,195,BR0195,2025-03-28,vermifugacao,Ivermectina,7.5,8.9,66.75
2399,195,BR0195,2025-06-26,vermifugacao,Ivermectina,9.7,8.9,86.33
2400,195,BR0195,2025-09-24,vermifugacao,Doramectina,7.7,11.2,86.24
2401,196,BR0196,2024-08-01,vacina,Febre Aftosa,4.2,4.5,18.9
2402,196,BR0196,2025-01-01,vacina,Febre Aftosa,4.5,4.5,20.25
2403,196,BR0196,2024-08-01,vacina,Brucelose,4.1,6.2,25.42
2404,196,BR0196,2025-01-01,vacina,Brucelose,4.2,6.2,26.04
2405,196,BR0196,2024-08-01,vacina,Raiva,3.5,3.8,13.3
2406,196,BR0196,2025-01-01,vacina,Raiva,4.1,3.8,15.58
2407,196,BR0196,2024-07-01,vermifugacao,Ivermectina,5.7,8.9,50.73
2408,196,BR0196,2024-09-29,vermifugacao,Doramectina,6.3,11.2,70.56
2409,196,BR0196,2024-12-28,vermifugacao,Doramectina,8.5,11.2,95.2
2410,196,BR0196,2025-03-28,vermifugacao,Ivermectina,7.3,8.9,64.97
2411,196,BR0196,2025-06-26,vermifugacao,Ivermectina,6.1,8.9,54.29
2412,196,BR0196,2025-09-24,vermifugacao,Ivermectina,5.4,8.9,48.06
2413,197,BR0197,2024-08-01,vacina,Febre Aftosa,4.2,4.5,18.9
2414,197,BR0197,2025-01-01,vacina,Febre Aftosa,3.3,4.5,14.85
2415,197,BR0197,2024-08-01,vacina,Brucelose,4.1,6.2,25.42
2416,197,BR0197,2025-01-01,vacina,Brucelose,3.7,6.2,22.94
2417,197,BR0197,2024-08-01,vacina,Raiva,4.9,3.8,18.62
2418,197,BR0197,2025-01-01,vacina,Raiva,3.8,3.8,14.44
2419,197,BR0197,2024-07-01,vermifugacao,Ivermectina,9.8,8.9,87.22
2420,197,BR0197,2024-09-29,vermifugacao,Ivermectina,5.7,8.9,50.73
2421,197,BR0197,2024-12-28,vermifugacao,Ivermectina,7.2,8.9,64.08
2422,197,BR0197,2025-03-28,vermifugacao,Doramectina,6.9,11.2,77.28
2423,197,BR0197,2025-06-26,vermifugacao,Doramectina,5.4,11.2,60.48
2424,197,BR0197,2025-09-24,vermifugacao,Doramectina,6.5,11.2,72.8
2425,198,BR0198,2024-08-01,vacina,Febre Aftosa,2.1,4.5,9.45
2426,198,BR0198,2025-01-01,vacina,Febre Aftosa,2.4,4.5,10.8
2427,198,BR0198,2024-08-01,vacina,Brucelose,2.7,6.2,16.74
2428,198,BR0198,2025-01-01,vacina,Brucelose,4.4,6.2,27.28
2429,198,BR0198,2024-08-01,vacina,Raiva,4.6,3.8,17.48
2430,198,BR0198,2025-01-01,vacina,Raiva,2.2,3.8,8.36
2431,198,BR0198,2024-07-01,vermifugacao,Doramectina,7.4,11.2,82.88
2432,198,BR0198,2024-09-29,vermifugacao,Doramectina,5.7,11.2,63.84
2433,198,BR0198,2024-12-28,vermifugacao,Doramectina,5.9,11.2,66.08
2434,198,BR0198,2025-03-28,vermifugacao,Doramectina,5.2,11.2,58.24
2435,198,BR0198,2025-06-26,vermifugacao,Ivermectina,9.9,8.9,88.11
2436,198,BR0198,2025-09-24,vermifugacao,Doramectina,6.8,11.2,76.16
2437,199,BR0199,2024-08-01,vacina,Febre Aftosa,3.0,4.5,13.5
2438,199,BR0199,2025-01-01,vacina,Febre Aftosa,4.2,4.5,18.9
2439,199,BR0199,2024-08-01,vacina,Brucelose,2.3,6.2,14.26
2440,199,BR0199,2025-01-01,vacina,Brucelose,4.0,6.2,24.8
2441,199,BR0199,2024-08-01,vacina,Raiva,3.0,3.8,11.4
2442,199,BR0199,2025-01-01,vacina,Raiva,4.2,3.8,15.96
2443,199,BR0199,2024-07-01,vermifugacao,Doramectina,8.8,11.2,98.56
2444,199,BR0199,2024-09-29,vermifugacao,Doramectina,6.2,11.2,69.44
2445,199,BR0199,2024-12-28,vermifugacao,Doramectina,6.4,11.2,71.68
2446,199,BR0199,2025-03-28,vermifugacao,Doramectina,7.9,11.2,88.48
2447,199,BR0199,2025-06-26,vermifugacao,Ivermectina,6.2,8.9,55.18
2448,199,BR0199,2025-09-24,vermifugacao,Doramectina,6.6,11.2,73.92
2449,199,BR0199,2024-07-25,suplemento,Suplemento Mineral,13.2,15.3,201.96
2450,199,BR0199,2025-10-03,suplemento,Suplemento Mineral,8.5,15.3,130.05
2451,200,BR0200,2024-08-01,vacina,Febre Aftosa,2.5,4.5,11.25
2452,200,BR0200,2025-01-01,vacina,Febre Aftosa,3.9,4.5,17.55
2453,200,BR0200,2024-08-01,vacina,Brucelose,3.1,6.2,19.22
2454,200,BR0200,2025-01-01,vacina,Brucelose,4.6,6.2,28.52
2455,200,BR0200,2024-08-01,vacina,Raiva,4.3,3.8,16.34
2456,200,BR0200,2025-01-01,vacina,Raiva,3.8,3.8,14.44
2457,200,BR0200,2024-07-01,vermifugacao,Ivermectina,9.3,8.9,82.77
2458,200,BR0200,2024-09-29,vermifugacao,Ivermectina,8.9,8.9,79.21
2459,200,BR0200,2024-12-28,vermifugacao,Ivermectina,5.7,8.9,50.73
2460,200,BR0200,2025-03-28,vermifugacao,Ivermectina,6.0,8.9,53.4
2461,200,BR0200,2025-06-26,vermifugacao,Doramectina,8.1,11.2,90.72
2462,200,BR0200,2025-09-24,vermifugacao,Ivermectina,6.1,8.9,54.29
2463,201,BR0201,2024-08-01,vacina,Febre Aftosa,3.4,4.5,15.3
2464,201,BR0201,2025-01-01,vacina,Febre Aftosa,3.7,4.5,16.65
2465,201,BR0201,2024-08-01,vacina,Brucelose,4.6,6.2,28.52
2466,201,BR0201,2025-01-01,vacina,Brucelose,4.6,6.2,28.52
2467,201,BR0201,2024-08-01,vacina,Raiva,3.4,3.8,12.92
2468,201,BR0201,2025-01-01,vacina,Raiva,2.0,3.8,7.6
2469,201,BR0201,2024-07-01,vermifugacao,Doramectina,8.6,11.2,96.32
