id_pesagem,id_animal,brinco,raca,lote,data_pesagem,dias_conf,peso_kg,gmd_periodo,arroba_atual,preco_arroba_rs,valor_mercado_rs
2621,317,BR0317,Cruzado Nelore,8,2024-08-26,56,361.5,1.148,12.05,237.8,2865.49
2629,318,BR0318,Brahman,1,2024-08-26,56,337.8,1.095,11.26,237.8,2677.63
3582,432,BR0432,Brahman,7,2024-08-26,56,352.9,0.684,11.76,237.8,2796.53
2639,319,BR0319,Nelore,8,2024-08-26,56,368.7,1.316,12.29,237.8,2922.56
2647,320,BR0320,Brahman,10,2024-08-26,56,314.7,0.854,10.49,237.8,2494.52
2660,321,BR0321,Nelore,10,2024-08-26,56,351.6,0.84,11.72,237.8,2787.02
3571,431,BR0431,Brahman,1,2024-08-26,56,342.6,0.914,11.42,237.8,2715.68
2670,322,BR0322,Brahman,8,2024-08-26,56,319.3,0.672,10.64,237.8,2530.19
3558,430,BR0430,Nelore,10,2024-08-26,56,353.4,0.655,11.78,237.8,2801.28
2684,323,BR0323,Brahman,4,2024-08-26,56,345.2,1.094,11.51,237.8,2737.08
2693,324,BR0324,Nelore,5,2024-08-26,56,357.8,1.241,11.93,237.8,2836.95
2701,325,BR0325,Cruzado Nelore,6,2024-08-26,56,412.8,1.551,13.76,237.8,3272.13
2707,326,BR0326,Nelore,2,2024-08-26,56,350.1,0.897,11.67,237.8,2775.13
2717,327,BR0327,Nelore,5,2024-08-26,56,352.6,1.065,11.75,237.8,2794.15
3550,429,BR0429,Nelore,7,2024-08-26,56,376.1,0.97,12.54,237.8,2982.01
2726,328,BR0328,Simental,10,2024-08-26,56,406.8,1.061,13.56,237.8,3224.57
2734,329,BR0329,Nelore,2,2024-08-26,56,407.0,1.028,13.57,237.8,3226.95
2742,330,BR0330,Nelore,8,2024-08-26,56,373.1,1.009,12.44,237.8,2958.23
2750,331,BR0331,Angus,4,2024-08-26,56,449.9,1.199,15.0,237.8,3567.0
2756,332,BR0332,Nelore,8,2024-08-26,56,369.3,1.024,12.31,237.8,2927.32
2764,333,BR0333,Simental,6,2024-08-26,56,426.4,1.301,14.21,237.8,3379.14
2770,334,BR0334,Cruzado Nelore,7,2024-08-26,56,386.6,0.949,12.89,237.8,3065.24
2784,336,BR0336,Brahman,8,2024-08-26,56,370.4,1.175,12.35,237.8,2936.83
2578,314,BR0314,Nelore,5,2024-08-26,56,317.1,0.521,10.57,237.8,2513.55
2992,362,BR0362,Nelore,10,2024-08-26,56,376.9,1.525,12.56,237.8,2986.77
3007,364,BR0364,Nelore,7,2024-08-26,56,388.5,1.103,12.95,237.8,3079.51
3221,389,BR0389,Nelore,7,2024-08-26,56,389.1,0.714,12.97,237.8,3084.27
3230,390,BR0390,Nelore,5,2024-08-26,56,397.0,1.354,13.23,237.8,3146.09
3237,391,BR0391,Nelore,6,2024-08-26,56,315.8,1.09,10.53,237.8,2504.03
3452,416,BR0416,Simental,2,2024-08-26,56,441.8,1.452,14.73,237.8,3502.79
3247,392,BR0392,Cruzado Nelore,6,2024-08-26,56,405.1,1.147,13.5,237.8,3210.3
3254,393,BR0393,Nelore,5,2024-08-26,56,368.1,0.926,12.27,237.8,2917.81
3263,394,BR0394,Nelore,4,2024-08-26,56,351.2,0.972,11.71,237.8,2784.64
3273,395,BR0395,Brahman,6,2024-08-26,56,366.6,1.188,12.22,237.8,2905.92
3281,396,BR0396,Nelore,6,2024-08-26,56,354.6,1.195,11.82,237.8,2810.8
3437,415,BR0415,Nelore,5,2024-08-26,56,317.7,0.634,10.59,237.8,2518.3
3290,397,BR0397,Cruzado Nelore,6,2024-08-26,56,396.1,1.097,13.2,237.8,3138.96
3297,398,BR0398,Nelore,2,2024-08-26,56,352.0,0.955,11.73,237.8,2789.39
3307,399,BR0399,Angus,4,2024-08-26,56,417.7,1.401,13.92,237.8,3310.18
3314,400,BR0400,Angus,2,2024-08-26,56,415.7,1.185,13.86,237.8,3295.91
3321,401,BR0401,Brahman,2,2024-08-26,56,369.1,1.208,12.3,237.8,2924.94
3329,402,BR0402,Angus,9,2024-08-26,56,447.8,1.483,14.93,237.8,3550.35
3334,403,BR0403,Angus,7,2024-08-26,56,417.8,1.507,13.93,237.8,3312.55
3340,404,BR0404,Brahman,7,2024-08-26,56,336.7,0.813,11.22,237.8,2668.12
3426,414,BR0414,Nelore,3,2024-08-26,56,357.8,0.794,11.93,237.8,2836.95
3352,405,BR0405,Nelore,4,2024-08-26,56,338.1,0.893,11.27,237.8,2680.01
3420,413,BR0413,Nelore,7,2024-08-26,56,408.3,1.509,13.61,237.8,3236.46
3363,406,BR0406,Brahman,5,2024-08-26,56,373.9,1.13,12.46,237.8,2962.99
3371,407,BR0407,Cruzado Nelore,7,2024-08-26,56,365.3,1.037,12.18,237.8,2896.4
3379,408,BR0408,Angus,6,2024-08-26,56,382.0,1.184,12.73,237.8,3027.19
3387,409,BR0409,Simental,5,2024-08-26,56,413.5,1.244,13.78,237.8,3276.88
3394,410,BR0410,Nelore,10,2024-08-26,56,364.1,0.791,12.14,237.8,2886.89
3404,411,BR0411,Nelore,10,2024-08-26,56,351.6,1.328,11.72,237.8,2787.02
3458,417,BR0417,Angus,10,2024-08-26,56,419.0,1.211,13.97,237.8,3322.07
2999,363,BR0363,Simental,5,2024-08-26,56,389.7,1.13,12.99,237.8,3089.02
3208,388,BR0388,Nelore,3,2024-08-26,56,342.7,0.714,11.42,237.8,2715.68
3196,387,BR0387,Nelore,5,2024-08-26,56,328.4,0.72,10.95,237.8,2603.91
3501,423,BR0423,Nelore,3,2024-08-26,56,402.4,1.391,13.41,237.8,3188.9
3015,365,BR0365,Brahman,1,2024-08-26,56,341.8,0.768,11.39,237.8,2708.54
3026,366,BR0366,Angus,2,2024-08-26,56,396.6,1.051,13.22,237.8,3143.72
3033,367,BR0367,Angus,5,2024-08-26,56,388.1,1.113,12.94,237.8,3077.13
3040,368,BR0368,Brahman,10,2024-08-26,56,417.8,1.563,13.93,237.8,3312.55
3046,369,BR0369,Nelore,9,2024-08-26,56,358.2,1.112,11.94,237.8,2839.33
3055,370,BR0370,Simental,3,2024-08-26,56,418.6,1.125,13.95,237.8,3317.31
3061,371,BR0371,Angus,7,2024-08-26,56,442.1,1.223,14.74,237.8,3505.17
3067,372,BR0372,Nelore,6,2024-08-26,56,397.6,1.386,13.25,237.8,3150.85
3074,373,BR0373,Brahman,8,2024-08-26,56,339.1,0.987,11.3,237.8,2687.14
3494,422,BR0422,Nelore,4,2024-08-26,56,379.7,1.362,12.66,237.8,3010.55
3085,374,BR0374,Brahman,1,2024-08-26,56,348.3,1.302,11.61,237.8,2760.86
3093,375,BR0375,Nelore,1,2024-08-26,56,355.0,0.983,11.83,237.8,2813.17
3489,421,BR0421,Angus,3,2024-08-26,56,445.3,1.378,14.84,237.8,3528.95
3103,376,BR0376,Cruzado Nelore,5,2024-08-26,56,380.1,1.118,12.67,237.8,3012.93
3111,377,BR0377,Nelore,10,2024-08-26,56,423.9,1.164,14.13,237.8,3360.11
3117,378,BR0378,Nelore,2,2024-08-26,56,414.6,1.566,13.82,237.8,3286.4
3123,379,BR0379,Angus,10,2024-08-26,56,402.8,0.873,13.43,237.8,3193.65
3131,380,BR0380,Simental,9,2024-08-26,56,425.8,1.068,14.19,237.8,3374.38
3137,381,BR0381,Nelore,7,2024-08-26,56,303.8,0.549,10.13,237.8,2408.91
3480,420,BR0420,Nelore,1,2024-08-26,56,347.3,0.969,11.58,237.8,2753.72
3152,382,BR0382,Cruzado Nelore,4,2024-08-26,56,399.7,0.848,13.32,237.8,3167.5
3160,383,BR0383,Angus,3,2024-08-26,56,393.3,1.23,13.11,237.8,3117.56
3167,384,BR0384,Nelore,5,2024-08-26,56,395.1,1.027,13.17,237.8,3131.83
3175,385,BR0385,Nelore,1,2024-08-26,56,365.7,0.804,12.19,237.8,2898.78
3472,419,BR0419,Brahman,1,2024-08-26,56,366.8,1.081,12.23,237.8,2908.29
3185,386,BR0386,Brahman,4,2024-08-26,56,332.8,0.919,11.09,237.8,2637.2
3465,418,BR0418,Nelore,7,2024-08-26,56,389.3,1.194,12.98,237.8,3086.64
2570,313,BR0313,Angus,6,2024-08-26,56,402.5,1.01,13.42,237.8,3191.28
2564,312,BR0312,Nelore,4,2024-08-26,56,431.4,1.428,14.38,237.8,3419.56
2557,311,BR0311,Cruzado Nelore,5,2024-08-26,56,382.0,1.298,12.73,237.8,3027.19
3767,452,BR0452,Nelore,3,2024-08-26,56,385.5,1.279,12.85,237.8,3055.73
1938,237,BR0237,Brahman,5,2024-08-26,56,303.1,0.776,10.1,237.8,2401.78
1951,238,BR0238,Cruzado Nelore,7,2024-08-26,56,385.8,1.2,12.86,237.8,3058.11
1959,239,BR0239,Cruzado Nelore,7,2024-08-26,56,373.9,0.544,12.46,237.8,2962.99
3759,451,BR0451,Nelore,3,2024-08-26,56,405.6,0.877,13.52,237.8,3215.06
1970,240,BR0240,Nelore,2,2024-08-26,56,353.7,1.212,11.79,237.8,2803.66
1979,241,BR0241,Cruzado Nelore,7,2024-08-26,56,361.8,1.381,12.06,237.8,2867.87
1986,242,BR0242,Nelore,6,2024-08-26,56,340.8,0.681,11.36,237.8,2701.41
3753,450,BR0450,Nelore,4,2024-08-26,56,422.6,1.205,14.09,237.8,3350.6
1999,243,BR0243,Nelore,10,2024-08-26,56,392.1,1.136,13.07,237.8,3108.05
3747,449,BR0449,Angus,3,2024-08-26,56,430.7,1.393,14.36,237.8,3414.81
2007,244,BR0244,Cruzado Nelore,2,2024-08-26,56,332.7,0.779,11.09,237.8,2637.2
2021,245,BR0245,Nelore,3,2024-08-26,56,387.5,1.172,12.92,237.8,3072.38
2028,246,BR0246,Nelore,9,2024-08-26,56,415.5,0.889,13.85,237.8,3293.53
2035,247,BR0247,Cruzado Nelore,5,2024-08-26,56,325.7,0.823,10.86,237.8,2582.51
3737,448,BR0448,Brahman,4,2024-08-26,56,364.3,0.841,12.14,237.8,2886.89
2047,248,BR0248,Cruzado Nelore,8,2024-08-26,56,392.1,1.136,13.07,237.8,3108.05
2055,249,BR0249,Nelore,9,2024-08-26,56,332.3,1.012,11.08,237.8,2634.82
3727,447,BR0447,Nelore,6,2024-08-26,56,360.4,0.825,12.01,237.8,2855.98
2066,250,BR0250,Nelore,4,2024-08-26,56,351.4,0.993,11.71,237.8,2784.64
2077,251,BR0251,Nelore,8,2024-08-26,56,349.8,0.8,11.66,237.8,2772.75
3719,446,BR0446,Nelore,8,2024-08-26,56,393.6,0.942,13.12,237.8,3119.94
2088,252,BR0252,Cruzado Nelore,2,2024-08-26,56,411.2,1.164,13.71,237.8,3260.24
2095,253,BR0253,Nelore,5,2024-08-26,56,377.5,1.077,12.58,237.8,2991.52
2103,254,BR0254,Cruzado Nelore,10,2024-08-26,56,385.2,1.256,12.84,237.8,3053.35
2111,255,BR0255,Cruzado Nelore,7,2024-08-26,56,377.2,1.157,12.57,237.8,2989.15
2119,256,BR0256,Cruzado Nelore,2,2024-08-26,56,370.4,0.94,12.35,237.8,2936.83
1930,236,BR0236,Nelore,7,2024-08-26,56,383.3,1.222,12.78,237.8,3039.08
2129,257,BR0257,Angus,9,2024-08-26,56,451.4,1.162,15.05,237.8,3578.89
1920,235,BR0235,Brahman,10,2024-08-26,56,344.3,0.992,11.48,237.8,2729.94
1905,233,BR0233,Cruzado Nelore,5,2024-08-26,56,431.2,1.333,14.37,237.8,3417.19
1722,212,BR0212,Cruzado Nelore,4,2024-08-26,56,386.2,1.17,12.87,237.8,3060.49
1730,213,BR0213,Brahman,2,2024-08-26,56,332.8,0.595,11.09,237.8,2637.2
3811,458,BR0458,Angus,7,2024-08-26,56,408.9,0.967,13.63,237.8,3241.21
3806,457,BR0457,Simental,4,2024-08-26,56,437.5,1.606,14.58,237.8,3467.12
1747,214,BR0214,Cruzado Nelore,8,2024-08-26,56,389.3,1.203,12.98,237.8,3086.64
1754,215,BR0215,Simental,2,2024-08-26,56,409.4,1.323,13.65,237.8,3245.97
1761,216,BR0216,Nelore,9,2024-08-26,56,341.4,0.667,11.38,237.8,2706.16
3798,456,BR0456,Nelore,9,2024-08-26,56,383.0,1.087,12.77,237.8,3036.71
1774,217,BR0217,Nelore,4,2024-08-26,56,367.1,0.954,12.24,237.8,2910.67
1783,218,BR0218,Nelore,5,2024-08-26,56,381.6,1.044,12.72,237.8,3024.82
1791,219,BR0219,Nelore,1,2024-08-26,56,340.8,1.071,11.36,237.8,2701.41
1800,220,BR0220,Angus,5,2024-08-26,56,449.0,1.201,14.97,237.8,3559.87
1805,221,BR0221,Nelore,9,2024-08-26,56,390.6,1.175,13.02,237.8,3096.16
1812,222,BR0222,Angus,5,2024-08-26,56,436.7,1.16,14.56,237.8,3462.37
1818,223,BR0223,Nelore,6,2024-08-26,56,363.0,1.078,12.1,237.8,2877.38
3790,455,BR0455,Nelore,4,2024-08-26,56,365.1,1.272,12.17,237.8,2894.03
1827,224,BR0224,Cruzado Nelore,10,2024-08-26,56,381.0,1.019,12.7,237.8,3020.06
1836,225,BR0225,Nelore,4,2024-08-26,56,374.4,1.25,12.48,237.8,2967.74
1844,226,BR0226,Cruzado Nelore,2,2024-08-26,56,369.6,0.844,12.32,237.8,2929.7
1854,227,BR0227,Nelore,4,2024-08-26,56,337.8,1.22,11.26,237.8,2677.63
3783,454,BR0454,Nelore,4,2024-08-26,56,385.1,1.153,12.84,237.8,3053.35
1864,228,BR0228,Nelore,2,2024-08-26,56,376.5,1.024,12.55,237.8,2984.39
1872,229,BR0229,Brahman,8,2024-08-26,56,301.3,0.672,10.04,237.8,2387.51
3774,453,BR0453,Nelore,6,2024-08-26,56,386.3,1.011,12.88,237.8,3062.86
1884,230,BR0230,Cruzado Nelore,10,2024-08-26,56,429.2,1.078,14.31,237.8,3402.92
1890,231,BR0231,Angus,1,2024-08-26,56,422.3,1.292,14.08,237.8,3348.22
1897,232,BR0232,Nelore,8,2024-08-26,56,375.1,1.281,12.5,237.8,2972.5
1911,234,BR0234,Brahman,9,2024-08-26,56,350.5,1.089,11.68,237.8,2777.5
2135,258,BR0258,Brahman,9,2024-08-26,56,334.6,0.956,11.15,237.8,2651.47
3703,445,BR0445,Cruzado Nelore,10,2024-08-26,56,340.4,0.5,11.35,237.8,2699.03
2145,259,BR0259,Nelore,3,2024-08-26,56,332.3,0.663,11.08,237.8,2634.82
3649,440,BR0440,Cruzado Nelore,8,2024-08-26,56,360.0,0.772,12.0,237.8,2853.6
2383,289,BR0289,Simental,4,2024-08-26,56,485.7,1.482,16.19,237.8,3849.98
2387,290,BR0290,Angus,6,2024-08-26,56,397.0,1.037,13.23,237.8,3146.09
2395,291,BR0291,Brahman,1,2024-08-26,56,352.2,0.773,11.74,237.8,2791.77
2406,292,BR0292,Nelore,6,2024-08-26,56,352.4,0.973,11.75,237.8,2794.15
3640,439,BR0439,Brahman,9,2024-08-26,56,371.7,0.998,12.39,237.8,2946.34
2416,293,BR0293,Nelore,6,2024-08-26,56,392.4,1.197,13.08,237.8,3110.42
2423,294,BR0294,Simental,9,2024-08-26,56,458.1,1.541,15.27,237.8,3631.21
2428,295,BR0295,Nelore,4,2024-08-26,56,411.3,0.957,13.71,237.8,3260.24
2435,296,BR0296,Nelore,9,2024-08-26,56,355.8,0.882,11.86,237.8,2820.31
2446,297,BR0297,Nelore,7,2024-08-26,56,348.0,0.94,11.6,237.8,2758.48
3635,438,BR0438,Angus,6,2024-08-26,56,459.6,1.697,15.32,237.8,3643.1
2456,298,BR0298,Nelore,10,2024-08-26,56,391.5,1.2,13.05,237.8,3103.29
2463,299,BR0299,Nelore,3,2024-08-26,56,352.1,0.829,11.74,237.8,2791.77
2473,300,BR0300,Cruzado Nelore,9,2024-08-26,56,446.3,1.505,14.88,237.8,3538.46
2478,301,BR0301,Cruzado Nelore,4,2024-08-26,56,406.5,1.221,13.55,237.8,3222.19
2485,302,BR0302,Nelore,10,2024-08-26,56,384.0,1.134,12.8,237.8,3043.84
2492,303,BR0303,Cruzado Nelore,10,2024-08-26,56,379.1,1.056,12.64,237.8,3005.79
2500,304,BR0304,Angus,9,2024-08-26,56,459.0,1.512,15.3,237.8,3638.34
2505,305,BR0305,Cruzado Nelore,7,2024-08-26,56,364.5,1.05,12.15,237.8,2889.27
3627,437,BR0437,Nelore,6,2024-08-26,56,392.7,0.988,13.09,237.8,3112.8
2514,306,BR0306,Angus,3,2024-08-26,56,389.9,0.902,13.0,237.8,3091.4
2523,307,BR0307,Nelore,6,2024-08-26,56,335.3,1.023,11.18,237.8,2658.6
2533,308,BR0308,Nelore,5,2024-08-26,56,342.0,0.622,11.4,237.8,2710.92
3621,436,BR0436,Simental,2,2024-08-26,56,427.3,1.35,14.24,237.8,3386.27
2545,309,BR0309,Cruzado Nelore,4,2024-08-26,56,401.7,1.381,13.39,237.8,3184.14
2551,310,BR0310,Cruzado Nelore,2,2024-08-26,56,423.7,1.536,14.12,237.8,3357.74
2375,288,BR0288,Cruzado Nelore,5,2024-08-26,56,380.6,1.237,12.69,237.8,3017.68
2364,287,BR0287,Nelore,2,2024-08-26,56,345.6,0.816,11.52,237.8,2739.46
2349,285,BR0285,Nelore,3,2024-08-26,56,399.6,1.164,13.32,237.8,3167.5
2344,284,BR0284,Simental,1,2024-08-26,56,442.3,1.537,14.74,237.8,3505.17
2158,260,BR0260,Simental,8,2024-08-26,56,443.8,1.345,14.79,237.8,3517.06
2163,261,BR0261,Simental,6,2024-08-26,56,425.5,1.477,14.18,237.8,3372.0
2169,262,BR0262,Nelore,6,2024-08-26,56,393.6,1.324,13.12,237.8,3119.94
2176,263,BR0263,Simental,3,2024-08-26,56,445.5,1.485,14.85,237.8,3531.33
2181,264,BR0264,Cruzado Nelore,1,2024-08-26,56,397.4,0.915,13.25,237.8,3150.85
3688,444,BR0444,Brahman,3,2024-08-26,56,298.3,0.71,9.94,237.8,2363.73
2189,265,BR0265,Cruzado Nelore,1,2024-08-26,56,425.4,1.342,14.18,237.8,3372.0
2195,266,BR0266,Nelore,9,2024-08-26,56,345.0,0.884,11.5,237.8,2734.7
2206,267,BR0267,Simental,7,2024-08-26,56,431.1,1.175,14.37,237.8,3417.19
2212,268,BR0268,Cruzado Nelore,7,2024-08-26,56,404.1,1.306,13.47,237.8,3203.17
2219,269,BR0269,Nelore,7,2024-08-26,56,369.5,1.119,12.32,237.8,2929.7
2227,270,BR0270,Nelore,7,2024-08-26,56,379.6,1.121,12.65,237.8,3008.17
2235,271,BR0271,Nelore,9,2024-08-26,56,350.5,0.848,11.68,237.8,2777.5
1699,209,BR0209,Simental,7,2024-08-26,56,406.6,1.104,13.55,237.8,3222.19
3680,443,BR0443,Brahman,9,2024-08-26,56,361.7,1.293,12.06,237.8,2867.87
2258,273,BR0273,Cruzado Nelore,7,2024-08-26,56,372.2,1.011,12.41,237.8,2951.1
3669,442,BR0442,Brahman,7,2024-08-26,56,356.7,0.782,11.89,237.8,2827.44
2267,274,BR0274,Angus,5,2024-08-26,56,417.3,1.35,13.91,237.8,3307.8
2273,275,BR0275,Nelore,2,2024-08-26,56,380.4,1.159,12.68,237.8,3015.3
2281,276,BR0276,Simental,1,2024-08-26,56,436.1,1.105,14.54,237.8,3457.61
2287,277,BR0277,Brahman,2,2024-08-26,56,343.2,0.513,11.44,237.8,2720.43
3659,441,BR0441,Nelore,10,2024-08-26,56,351.2,0.915,11.71,237.8,2784.64
2301,278,BR0278,Cruzado Nelore,7,2024-08-26,56,382.6,1.161,12.75,237.8,3031.95
2308,279,BR0279,Nelore,3,2024-08-26,56,379.5,1.341,12.65,237.8,3008.17
2315,280,BR0280,Nelore,3,2024-08-26,56,381.9,1.042,12.73,237.8,3027.19
2323,281,BR0281,Angus,4,2024-08-26,56,410.8,1.099,13.69,237.8,3255.48
2330,282,BR0282,Cruzado Nelore,3,2024-08-26,56,387.7,1.235,12.92,237.8,3072.38
2337,283,BR0283,Simental,5,2024-08-26,56,410.8,1.24,13.69,237.8,3255.48
2245,272,BR0272,Brahman,8,2024-08-26,56,340.7,0.504,11.36,237.8,2701.41
3888,468,BR0468,Nelore,9,2024-08-26,56,318.8,0.681,10.63,237.8,2527.81
1706,210,BR0210,Cruzado Nelore,2,2024-08-26,56,374.2,0.926,12.47,237.8,2965.37
3412,412,BR0412,Nelore,3,2024-08-26,56,378.9,1.184,12.63,237.8,3003.41
811,100,BR0100,Simental,1,2024-08-26,56,452.7,1.468,15.09,237.8,3588.4
473,58,BR0058,Nelore,10,2024-08-26,56,322.1,1.022,10.74,237.8,2553.97
1196,147,BR0147,Angus,10,2024-08-26,56,399.3,1.335,13.31,237.8,3165.12
1043,129,BR0129,Cruzado Nelore,3,2024-08-26,56,439.7,1.359,14.66,237.8,3486.15
805,99,BR0099,Angus,2,2024-08-26,56,417.9,1.314,13.93,237.8,3312.55
484,59,BR0059,Simental,8,2024-08-26,56,465.0,1.65,15.5,237.8,3685.9
489,60,BR0060,Nelore,10,2024-08-26,56,370.0,1.328,12.33,237.8,2932.07
1188,146,BR0146,Cruzado Nelore,7,2024-08-26,56,385.6,0.889,12.85,237.8,3055.73
51,6,BR0006,Simental,7,2024-08-26,56,453.8,1.302,15.13,237.8,3597.91
166,20,BR0020,Cruzado Nelore,1,2024-08-26,56,411.3,1.267,13.71,237.8,3260.24
4114,496,BR0496,Cruzado Nelore,7,2024-08-26,56,379.9,0.911,12.66,237.8,3010.55
797,98,BR0098,Cruzado Nelore,10,2024-08-26,56,377.6,1.092,12.59,237.8,2993.9
173,21,BR0021,Nelore,7,2024-08-26,56,363.4,1.421,12.11,237.8,2879.76
1182,145,BR0145,Angus,8,2024-08-26,56,405.5,1.567,13.52,237.8,3215.06
106,13,BR0013,Nelore,10,2024-08-26,56,368.7,0.75,12.29,237.8,2922.56
1049,130,BR0130,Simental,2,2024-08-26,56,436.2,1.22,14.54,237.8,3457.61
503,62,BR0062,Nelore,3,2024-08-26,56,378.0,0.933,12.6,237.8,2996.28
23,3,BR0003,Cruzado Nelore,5,2024-08-26,56,393.5,1.256,13.12,237.8,3119.94
786,97,BR0097,Brahman,5,2024-08-26,56,323.1,1.024,10.77,237.8,2561.11
512,63,BR0063,Nelore,7,2024-08-26,56,356.8,1.043,11.89,237.8,2827.44
1173,144,BR0144,Brahman,8,2024-08-26,56,360.4,1.008,12.01,237.8,2855.98
4050,488,BR0488,Nelore,7,2024-08-26,56,385.9,0.963,12.86,237.8,3058.11
521,64,BR0064,Angus,3,2024-08-26,56,449.7,1.473,14.99,237.8,3564.62
1055,131,BR0131,Brahman,2,2024-08-26,56,286.5,0.362,9.55,237.8,2270.99
779,96,BR0096,Brahman,3,2024-08-26,56,380.8,1.581,12.69,237.8,3017.68
526,65,BR0065,Nelore,7,2024-08-26,56,353.2,0.986,11.77,237.8,2798.91
497,61,BR0061,Cruzado Nelore,6,2024-08-26,56,425.4,1.308,14.18,237.8,3372.0
816,101,BR0101,Nelore,10,2024-08-26,56,361.2,0.84,12.04,237.8,2863.11
466,57,BR0057,Simental,7,2024-08-26,56,416.3,1.167,13.88,237.8,3300.66
4059,489,BR0489,Brahman,3,2024-08-26,56,357.2,1.211,11.91,237.8,2832.2
857,106,BR0106,Nelore,2,2024-08-26,56,334.2,0.966,11.14,237.8,2649.09
4074,491,BR0491,Nelore,5,2024-08-26,56,399.2,1.32,13.31,237.8,3165.12
406,50,BR0050,Nelore,1,2024-08-26,56,401.2,1.281,13.37,237.8,3179.39
413,51,BR0051,Angus,6,2024-08-26,56,466.8,1.217,15.56,237.8,3700.17
56,7,BR0007,Nelore,4,2024-08-26,56,349.7,1.026,11.66,237.8,2772.75
850,105,BR0105,Cruzado Nelore,10,2024-08-26,56,375.6,1.484,12.52,237.8,2977.26
1224,150,BR0150,Cruzado Nelore,3,2024-08-26,56,435.4,1.222,14.51,237.8,3450.48
418,52,BR0052,Nelore,6,2024-08-26,56,373.5,1.009,12.45,237.8,2960.61
189,23,BR0023,Nelore,4,2024-08-26,56,355.4,1.112,11.85,237.8,2817.93
844,104,BR0104,Simental,3,2024-08-26,56,430.0,1.579,14.33,237.8,3407.67
1023,126,BR0126,Cruzado Nelore,6,2024-08-26,56,389.8,1.064,12.99,237.8,3089.02
426,53,BR0053,Simental,1,2024-08-26,56,371.6,1.166,12.39,237.8,2946.34
434,54,BR0054,Brahman,3,2024-08-26,56,315.5,0.943,10.52,237.8,2501.66
836,103,BR0103,Nelore,7,2024-08-26,56,389.1,1.095,12.97,237.8,3084.27
1213,149,BR0149,Nelore,9,2024-08-26,56,339.8,0.86,11.33,237.8,2694.27
3917,471,BR0471,Angus,2,2024-08-26,56,364.0,1.158,12.13,237.8,2884.51
97,12,BR0012,Brahman,5,2024-08-26,56,368.9,1.124,12.3,237.8,2924.94
4067,490,BR0490,Angus,8,2024-08-26,56,399.4,1.261,13.31,237.8,3165.12
1031,127,BR0127,Cruzado Nelore,6,2024-08-26,56,416.0,1.252,13.87,237.8,3298.29
445,55,BR0055,Brahman,5,2024-08-26,56,355.2,1.07,11.84,237.8,2815.55
181,22,BR0022,Nelore,3,2024-08-26,56,368.6,1.264,12.29,237.8,2922.56
455,56,BR0056,Cruzado Nelore,3,2024-08-26,56,364.7,0.749,12.16,237.8,2891.65
826,102,BR0102,Nelore,8,2024-08-26,56,340.5,1.079,11.35,237.8,2699.03
3993,481,BR0481,Brahman,7,2024-08-26,56,286.1,0.731,9.54,237.8,2268.61
1038,128,BR0128,Simental,7,2024-08-26,56,450.0,1.762,15.0,237.8,3567.0
1203,148,BR0148,Nelore,7,2024-08-26,56,345.8,0.881,11.53,237.8,2741.83
4143,500,BR0500,Simental,6,2024-08-26,56,389.0,1.117,12.97,237.8,3084.27
772,95,BR0095,Cruzado Nelore,4,2024-08-26,56,398.0,1.187,13.27,237.8,3155.61
1230,151,BR0151,Brahman,6,2024-08-26,56,386.4,0.905,12.88,237.8,3062.86
1165,143,BR0143,Cruzado Nelore,1,2024-08-26,56,396.2,0.977,13.21,237.8,3141.34
156,19,BR0019,Nelore,5,2024-08-26,56,371.1,0.8,12.37,237.8,2941.59
1081,133,BR0133,Angus,10,2024-08-26,56,437.3,1.228,14.58,237.8,3467.12
618,76,BR0076,Nelore,9,2024-08-26,56,380.1,0.971,12.67,237.8,3012.93
721,88,BR0088,Brahman,5,2024-08-26,56,369.2,0.952,12.31,237.8,2927.32
1126,139,BR0139,Brahman,2,2024-08-26,56,341.5,0.716,11.38,237.8,2706.16
142,17,BR0017,Cruzado Nelore,10,2024-08-26,56,399.7,1.034,13.32,237.8,3167.5
627,77,BR0077,Nelore,4,2024-08-26,56,398.8,1.235,13.29,237.8,3160.36
1087,134,BR0134,Simental,8,2024-08-26,56,393.1,1.21,13.1,237.8,3115.18
714,87,BR0087,Nelore,2,2024-08-26,56,407.7,1.057,13.59,237.8,3231.7
634,78,BR0078,Nelore,10,2024-08-26,56,307.9,0.833,10.26,237.8,2439.83
122,15,BR0015,Nelore,8,2024-08-26,56,301.6,0.723,10.05,237.8,2389.89
1120,138,BR0138,Cruzado Nelore,2,2024-08-26,56,432.4,1.1,14.41,237.8,3426.7
702,86,BR0086,Brahman,2,2024-08-26,56,363.8,0.87,12.13,237.8,2884.51
41,5,BR0005,Nelore,7,2024-08-26,56,360.1,0.799,12.0,237.8,2853.6
4026,485,BR0485,Angus,6,2024-08-26,56,416.6,1.203,13.89,237.8,3303.04
1094,135,BR0135,Nelore,3,2024-08-26,56,355.3,1.318,11.84,237.8,2815.55
695,85,BR0085,Simental,1,2024-08-26,56,422.9,1.153,14.1,237.8,3352.98
653,80,BR0080,Brahman,5,2024-08-26,56,380.7,1.098,12.69,237.8,3017.68
135,16,BR0016,Nelore,3,2024-08-26,56,393.6,1.236,13.12,237.8,3119.94
